target,const,pass_index,start,end,peak_time,peak_el,sample_count
STARLINK-11290 [DTC],STARLINK,1,18:54,18:54,18:54,7.98,6
STARLINK-11290 [DTC],STARLINK,2,18:56,18:56,18:56,13.5,6
STARLINK-11290 [DTC],STARLINK,3,18:58,18:58,18:58,8.9,6
STARLINK-11290 [DTC],STARLINK,4,20:30,20:30,20:30,11.25,6
STARLINK-11290 [DTC],STARLINK,5,20:32,20:32,20:32,12.89,6
STARLINK-11290 [DTC],STARLINK,6,20:34,20:34,20:34,5.72,6
STARLINK-11293 [DTC],STARLINK,1,18:54,18:54,18:54,6.18,1
STARLINK-11294 [DTC],STARLINK,1,20:50,20:50,20:50,6.74,3
STARLINK-11294 [DTC],STARLINK,2,20:52,20:52,20:52,12.87,3
STARLINK-11294 [DTC],STARLINK,3,20:54,20:54,20:54,9.62,3
STARLINK-11297 [DTC],STARLINK,1,21:40,21:40,21:40,5.3,4
STARLINK-11297 [DTC],STARLINK,2,21:42,21:42,21:42,22.01,4
STARLINK-11297 [DTC],STARLINK,3,21:44,21:44,21:44,72.66,4
STARLINK-11297 [DTC],STARLINK,4,21:46,21:46,21:46,15.95,4
STARLINK-11299 [DTC],STARLINK,1,21:56,21:56,21:56,13.75,3
STARLINK-11299 [DTC],STARLINK,2,21:58,21:58,21:58,42.8,3
STARLINK-11299 [DTC],STARLINK,3,22:00,22:00,22:00,21.13,3
STARLINK-11300 [DTC],STARLINK,1,18:00,18:00,18:00,7.66,4
STARLINK-11300 [DTC],STARLINK,2,18:02,18:02,18:02,26.25,4
STARLINK-11300 [DTC],STARLINK,3,18:04,18:04,18:04,33.25,4
STARLINK-11300 [DTC],STARLINK,4,18:06,18:06,18:06,10.36,4
STARLINK-11303 [DTC],STARLINK,1,18:14,18:14,18:14,9.47,3
STARLINK-11303 [DTC],STARLINK,2,18:16,18:16,18:16,13.48,3
STARLINK-11303 [DTC],STARLINK,3,18:18,18:18,18:18,7.48,3
STARLINK-11306 [DTC],STARLINK,1,18:16,18:16,18:16,14.15,3
STARLINK-11306 [DTC],STARLINK,2,18:18,18:18,18:18,24.25,3
STARLINK-11306 [DTC],STARLINK,3,18:20,18:20,18:20,12.09,3
STARLINK-1131,STARLINK,1,18:22,18:22,18:22,6.58,6
STARLINK-1131,STARLINK,2,18:24,18:24,18:24,7.81,6
STARLINK-1131,STARLINK,3,19:58,19:58,19:58,10.78,6
STARLINK-1131,STARLINK,4,20:00,20:00,20:00,28.8,6
STARLINK-1131,STARLINK,5,20:02,20:02,20:02,38.35,6
STARLINK-1131,STARLINK,6,20:04,20:04,20:04,15.98,6
STARLINK-11311 [DTC],STARLINK,1,18:22,18:22,18:22,5.82,4
STARLINK-11311 [DTC],STARLINK,2,18:24,18:24,18:24,16.01,4
STARLINK-11311 [DTC],STARLINK,3,18:26,18:26,18:26,16.96,4
STARLINK-11311 [DTC],STARLINK,4,18:28,18:28,18:28,6.72,4
STARLINK-11313 [DTC],STARLINK,1,18:08,18:08,18:08,11.11,4
STARLINK-11313 [DTC],STARLINK,2,18:10,18:10,18:10,29.18,4
STARLINK-11313 [DTC],STARLINK,3,18:12,18:12,18:12,19.75,4
STARLINK-11313 [DTC],STARLINK,4,18:14,18:14,18:14,5.7,4
STARLINK-11318 [DTC],STARLINK,1,18:30,18:30,18:30,7.06,3
STARLINK-11318 [DTC],STARLINK,2,18:32,18:32,18:32,14.6,3
STARLINK-11318 [DTC],STARLINK,3,18:34,18:34,18:34,11.53,3
STARLINK-11319 [DTC],STARLINK,1,18:38,18:38,18:38,7.89,3
STARLINK-11319 [DTC],STARLINK,2,18:40,18:40,18:40,12.01,3
STARLINK-11319 [DTC],STARLINK,3,18:42,18:42,18:42,7.25,3
STARLINK-1132,STARLINK,1,18:46,18:46,18:46,5.46,4
STARLINK-1132,STARLINK,2,18:48,18:48,18:48,12.14,4
STARLINK-1132,STARLINK,3,18:50,18:50,18:50,12.53,4
STARLINK-1132,STARLINK,4,18:52,18:52,18:52,6.06,4
STARLINK-1133,STARLINK,1,18:22,18:22,18:22,5.48,5
STARLINK-1133,STARLINK,2,18:24,18:24,18:24,18.52,5
STARLINK-1133,STARLINK,3,18:26,18:26,18:26,45.72,5
STARLINK-1133,STARLINK,4,18:28,18:28,18:28,27.79,5
STARLINK-1133,STARLINK,5,18:30,18:30,18:30,9.86,5
STARLINK-11333 [DTC],STARLINK,1,19:28,19:28,19:28,6.05,2
STARLINK-11333 [DTC],STARLINK,2,19:30,19:30,19:30,7.96,2
STARLINK-1134,STARLINK,1,18:06,18:06,18:06,6.95,1
STARLINK-11342 [DTC],STARLINK,1,20:24,20:24,20:24,7.69,4
STARLINK-11342 [DTC],STARLINK,2,20:26,20:26,20:26,26.87,4
STARLINK-11342 [DTC],STARLINK,3,20:28,20:28,20:28,34.74,4
STARLINK-11342 [DTC],STARLINK,4,20:30,20:30,20:30,10.54,4
STARLINK-11345 [DTC],STARLINK,1,18:38,18:38,18:38,5.48,2
STARLINK-11345 [DTC],STARLINK,2,18:40,18:40,18:40,6.78,2
STARLINK-11356 [DTC],STARLINK,1,19:36,19:36,19:36,6.81,5
STARLINK-11356 [DTC],STARLINK,2,21:08,21:08,21:08,6.8,5
STARLINK-11356 [DTC],STARLINK,3,21:10,21:10,21:10,20.52,5
STARLINK-11356 [DTC],STARLINK,4,21:12,21:12,21:12,23.0,5
STARLINK-11356 [DTC],STARLINK,5,21:14,21:14,21:14,8.46,5
STARLINK-11360 [DTC],STARLINK,1,19:42,19:42,19:42,7.52,5
STARLINK-11360 [DTC],STARLINK,2,19:44,19:44,19:44,8.39,5
STARLINK-11360 [DTC],STARLINK,3,21:16,21:16,21:16,9.28,5
STARLINK-11360 [DTC],STARLINK,4,21:18,21:18,21:18,20.05,5
STARLINK-11360 [DTC],STARLINK,5,21:20,21:20,21:20,14.53,5
STARLINK-11361 [DTC],STARLINK,1,19:48,19:48,19:48,5.25,6
STARLINK-11361 [DTC],STARLINK,2,19:50,19:50,19:50,11.01,6
STARLINK-11361 [DTC],STARLINK,3,19:52,19:52,19:52,9.07,6
STARLINK-11361 [DTC],STARLINK,4,21:24,21:24,21:24,10.96,6
STARLINK-11361 [DTC],STARLINK,5,21:26,21:26,21:26,16.18,6
STARLINK-11361 [DTC],STARLINK,6,21:28,21:28,21:28,8.78,6
STARLINK-11367 [DTC],STARLINK,1,18:06,18:06,18:06,11.75,3
STARLINK-11367 [DTC],STARLINK,2,18:08,18:08,18:08,16.41,3
STARLINK-11367 [DTC],STARLINK,3,18:10,18:10,18:10,8.42,3
STARLINK-11368 [DTC],STARLINK,1,20:04,20:04,20:04,14.56,6
STARLINK-11368 [DTC],STARLINK,2,20:06,20:06,20:06,16.77,6
STARLINK-11368 [DTC],STARLINK,3,20:08,20:08,20:08,7.16,6
STARLINK-11368 [DTC],STARLINK,4,21:38,21:38,21:38,5.05,6
STARLINK-11368 [DTC],STARLINK,5,21:40,21:40,21:40,9.73,6
STARLINK-11368 [DTC],STARLINK,6,21:42,21:42,21:42,7.31,6
STARLINK-11369 [DTC],STARLINK,1,18:22,18:22,18:22,7.91,3
STARLINK-11369 [DTC],STARLINK,2,18:24,18:24,18:24,10.88,3
STARLINK-11369 [DTC],STARLINK,3,18:26,18:26,18:26,5.94,3
STARLINK-11370 [DTC],STARLINK,1,19:56,19:56,19:56,9.28,5
STARLINK-11370 [DTC],STARLINK,2,19:58,19:58,19:58,14.47,5
STARLINK-11370 [DTC],STARLINK,3,20:00,20:00,20:00,8.64,5
STARLINK-11370 [DTC],STARLINK,4,21:32,21:32,21:32,11.12,5
STARLINK-11370 [DTC],STARLINK,5,21:34,21:34,21:34,11.51,5
STARLINK-11372 [DTC],STARLINK,1,20:54,20:54,20:54,13.34,4
STARLINK-11372 [DTC],STARLINK,2,20:56,20:56,20:56,43.86,4
STARLINK-11372 [DTC],STARLINK,3,20:58,20:58,20:58,22.35,4
STARLINK-11372 [DTC],STARLINK,4,21:00,21:00,21:00,5.85,4
STARLINK-11373 [DTC],STARLINK,1,20:10,20:10,20:10,9.18,6
STARLINK-11373 [DTC],STARLINK,2,20:12,20:12,20:12,21.65,6
STARLINK-11373 [DTC],STARLINK,3,20:14,20:14,20:14,16.66,6
STARLINK-11373 [DTC],STARLINK,4,20:16,20:16,20:16,5.15,6
STARLINK-11373 [DTC],STARLINK,5,21:46,21:46,21:46,5.3,6
STARLINK-11373 [DTC],STARLINK,6,21:48,21:48,21:48,7.41,6
STARLINK-11374 [DTC],STARLINK,1,20:18,20:18,20:18,15.09,3
STARLINK-11374 [DTC],STARLINK,2,20:20,20:20,20:20,29.88,3
STARLINK-11374 [DTC],STARLINK,3,20:22,20:22,20:22,14.14,3
STARLINK-11375 [DTC],STARLINK,1,20:46,20:46,20:46,8.31,4
STARLINK-11375 [DTC],STARLINK,2,20:48,20:48,20:48,31.37,4
STARLINK-11375 [DTC],STARLINK,3,20:50,20:50,20:50,42.01,4
STARLINK-11375 [DTC],STARLINK,4,20:52,20:52,20:52,10.98,4
STARLINK-11376 [DTC],STARLINK,1,21:02,21:02,21:02,17.21,3
STARLINK-11376 [DTC],STARLINK,2,21:04,21:04,21:04,35.19,3
STARLINK-11376 [DTC],STARLINK,3,21:06,21:06,21:06,14.36,3
STARLINK-11377 [DTC],STARLINK,1,18:00,18:00,18:00,5.43,1
STARLINK-11381 [DTC],STARLINK,1,18:30,18:30,18:30,5.88,3
STARLINK-11381 [DTC],STARLINK,2,18:32,18:32,18:32,8.84,3
STARLINK-11381 [DTC],STARLINK,3,18:34,18:34,18:34,5.26,3
STARLINK-11386 [DTC],STARLINK,1,18:00,18:00,18:00,20.39,2
STARLINK-11386 [DTC],STARLINK,2,18:02,18:02,18:02,10.25,2
STARLINK-11388 [DTC],STARLINK,1,18:48,18:48,18:48,5.3,1
STARLINK-11394 [DTC],STARLINK,1,20:14,20:14,20:14,6.2,5
STARLINK-11394 [DTC],STARLINK,2,20:16,20:16,20:16,19.81,5
STARLINK-11394 [DTC],STARLINK,3,20:18,20:18,20:18,24.81,5
STARLINK-11394 [DTC],STARLINK,4,20:20,20:20,20:20,9.37,5
STARLINK-11394 [DTC],STARLINK,5,21:52,21:52,21:52,6.28,5
STARLINK-11413 [DTC],STARLINK,1,21:54,21:54,21:54,10.69,3
STARLINK-11413 [DTC],STARLINK,2,21:56,21:56,21:56,14.98,3
STARLINK-11413 [DTC],STARLINK,3,21:58,21:58,21:58,7.92,3
STARLINK-11420 [DTC],STARLINK,1,21:38,21:38,21:38,7.37,2
STARLINK-11420 [DTC],STARLINK,2,21:40,21:40,21:40,9.1,2
STARLINK-11426 [DTC],STARLINK,1,19:24,19:24,19:24,6.25,3
STARLINK-11426 [DTC],STARLINK,2,19:26,19:26,19:26,14.99,3
STARLINK-11426 [DTC],STARLINK,3,19:28,19:28,19:28,13.72,3
STARLINK-11427 [DTC],STARLINK,1,18:48,18:48,18:48,15.57,4
STARLINK-11427 [DTC],STARLINK,2,18:50,18:50,18:50,66.77,4
STARLINK-11427 [DTC],STARLINK,3,18:52,18:52,18:52,22.16,4
STARLINK-11427 [DTC],STARLINK,4,18:54,18:54,18:54,5.38,4
STARLINK-11429 [DTC],STARLINK,1,18:32,18:32,18:32,5.6,4
STARLINK-11429 [DTC],STARLINK,2,18:34,18:34,18:34,22.15,4
STARLINK-11429 [DTC],STARLINK,3,18:36,18:36,18:36,50.84,4
STARLINK-11429 [DTC],STARLINK,4,18:38,18:38,18:38,14.3,4
STARLINK-1143,STARLINK,1,21:54,21:54,21:54,8.07,2
STARLINK-1143,STARLINK,2,21:56,21:56,21:56,9.54,2
STARLINK-11440 [DTC],STARLINK,1,18:02,18:02,18:02,7.28,7
STARLINK-11440 [DTC],STARLINK,2,18:04,18:04,18:04,9.74,7
STARLINK-11440 [DTC],STARLINK,3,18:06,18:06,18:06,5.11,7
STARLINK-11440 [DTC],STARLINK,4,19:36,19:36,19:36,5.29,7
STARLINK-11440 [DTC],STARLINK,5,19:38,19:38,19:38,18.28,7
STARLINK-11440 [DTC],STARLINK,6,19:40,19:40,19:40,26.85,7
STARLINK-11440 [DTC],STARLINK,7,19:42,19:42,19:42,10.84,7
STARLINK-11443 [DTC],STARLINK,1,18:26,18:26,18:26,14.27,6
STARLINK-11443 [DTC],STARLINK,2,18:28,18:28,18:28,18.66,6
STARLINK-11443 [DTC],STARLINK,3,18:30,18:30,18:30,8.47,6
STARLINK-11443 [DTC],STARLINK,4,20:02,20:02,20:02,11.58,6
STARLINK-11443 [DTC],STARLINK,5,20:04,20:04,20:04,14.1,6
STARLINK-11443 [DTC],STARLINK,6,20:06,20:06,20:06,6.6,6
STARLINK-11450 [DTC],STARLINK,1,19:20,19:20,19:20,5.39,4
STARLINK-11450 [DTC],STARLINK,2,19:22,19:22,19:22,21.09,4
STARLINK-11450 [DTC],STARLINK,3,19:24,19:24,19:24,45.38,4
STARLINK-11450 [DTC],STARLINK,4,19:26,19:26,19:26,14.1,4
STARLINK-11452 [DTC],STARLINK,1,19:12,19:12,19:12,5.31,4
STARLINK-11452 [DTC],STARLINK,2,19:14,19:14,19:14,21.64,4
STARLINK-11452 [DTC],STARLINK,3,19:16,19:16,19:16,60.91,4
STARLINK-11452 [DTC],STARLINK,4,19:18,19:18,19:18,15.51,4
STARLINK-11454 [DTC],STARLINK,1,18:40,18:40,18:40,10.57,4
STARLINK-11454 [DTC],STARLINK,2,18:42,18:42,18:42,41.35,4
STARLINK-11454 [DTC],STARLINK,3,18:44,18:44,18:44,33.61,4
STARLINK-11454 [DTC],STARLINK,4,18:46,18:46,18:46,8.75,4
STARLINK-11456 [DTC],STARLINK,1,18:04,18:04,18:04,9.07,5
STARLINK-11456 [DTC],STARLINK,2,18:06,18:06,18:06,17.7,5
STARLINK-11456 [DTC],STARLINK,3,18:08,18:08,18:08,12.17,5
STARLINK-11456 [DTC],STARLINK,4,19:40,19:40,19:40,8.01,5
STARLINK-11456 [DTC],STARLINK,5,19:42,19:42,19:42,9.97,5
STARLINK-11460 [DTC],STARLINK,1,19:02,19:02,19:02,9.2,4
STARLINK-11460 [DTC],STARLINK,2,19:04,19:04,19:04,29.43,4
STARLINK-11460 [DTC],STARLINK,3,19:06,19:06,19:06,27.27,4
STARLINK-11460 [DTC],STARLINK,4,19:08,19:08,19:08,8.29,4
STARLINK-11463 [DTC],STARLINK,1,18:18,18:18,18:18,8.02,5
STARLINK-11463 [DTC],STARLINK,2,18:20,18:20,18:20,23.75,5
STARLINK-11463 [DTC],STARLINK,3,18:22,18:22,18:22,23.68,5
STARLINK-11463 [DTC],STARLINK,4,18:24,18:24,18:24,7.95,5
STARLINK-11463 [DTC],STARLINK,5,19:56,19:56,19:56,5.91,5
STARLINK-11465 [DTC],STARLINK,1,18:00,18:00,18:00,12.71,5
STARLINK-11465 [DTC],STARLINK,2,18:02,18:02,18:02,5.06,5
STARLINK-11465 [DTC],STARLINK,3,19:32,19:32,19:32,7.32,5
STARLINK-11465 [DTC],STARLINK,4,19:34,19:34,19:34,12.99,5
STARLINK-11465 [DTC],STARLINK,5,19:36,19:36,19:36,9.01,5
STARLINK-11466 [DTC],STARLINK,1,20:36,20:36,20:36,8.07,4
STARLINK-11466 [DTC],STARLINK,2,20:38,20:38,20:38,30.65,4
STARLINK-11466 [DTC],STARLINK,3,20:40,20:40,20:40,44.06,4
STARLINK-11466 [DTC],STARLINK,4,20:42,20:42,20:42,11.26,4
STARLINK-11467 [DTC],STARLINK,1,18:12,18:12,18:12,14.75,5
STARLINK-11467 [DTC],STARLINK,2,18:14,18:14,18:14,22.67,5
STARLINK-11467 [DTC],STARLINK,3,18:16,18:16,18:16,10.68,5
STARLINK-11467 [DTC],STARLINK,4,19:48,19:48,19:48,7.28,5
STARLINK-11467 [DTC],STARLINK,5,19:50,19:50,19:50,6.93,5
STARLINK-11468 [DTC],STARLINK,1,20:52,20:52,20:52,18.98,3
STARLINK-11468 [DTC],STARLINK,2,20:54,20:54,20:54,58.85,3
STARLINK-11468 [DTC],STARLINK,3,20:56,20:56,20:56,17.07,3
STARLINK-11469 [DTC],STARLINK,1,20:08,20:08,20:08,12.22,5
STARLINK-11469 [DTC],STARLINK,2,20:10,20:10,20:10,21.67,5
STARLINK-11469 [DTC],STARLINK,3,20:12,20:12,20:12,12.12,5
STARLINK-11469 [DTC],STARLINK,4,21:44,21:44,21:44,7.34,5
STARLINK-11469 [DTC],STARLINK,5,21:46,21:46,21:46,8.02,5
STARLINK-11470 [DTC],STARLINK,1,18:26,18:26,18:26,13.55,4
STARLINK-11470 [DTC],STARLINK,2,18:28,18:28,18:28,38.5,4
STARLINK-11470 [DTC],STARLINK,3,18:30,18:30,18:30,19.76,4
STARLINK-11470 [DTC],STARLINK,4,18:32,18:32,18:32,5.07,4
STARLINK-11471 [DTC],STARLINK,1,20:22,20:22,20:22,8.95,4
STARLINK-11471 [DTC],STARLINK,2,20:24,20:24,20:24,32.97,4
STARLINK-11471 [DTC],STARLINK,3,20:26,20:26,20:26,23.23,4
STARLINK-11471 [DTC],STARLINK,4,20:28,20:28,20:28,5.65,4
STARLINK-11472 [DTC],STARLINK,1,19:10,19:10,19:10,12.99,3
STARLINK-11472 [DTC],STARLINK,2,19:12,19:12,19:12,29.35,3
STARLINK-11472 [DTC],STARLINK,3,19:14,19:14,19:14,16.22,3
STARLINK-11473 [DTC],STARLINK,1,18:54,18:54,18:54,5.75,4
STARLINK-11473 [DTC],STARLINK,2,18:56,18:56,18:56,22.44,4
STARLINK-11473 [DTC],STARLINK,3,18:58,18:58,18:58,48.74,4
STARLINK-11473 [DTC],STARLINK,4,19:00,19:00,19:00,13.97,4
STARLINK-11474 [DTC],STARLINK,1,19:18,19:18,19:18,14.38,3
STARLINK-11474 [DTC],STARLINK,2,19:20,19:20,19:20,20.12,3
STARLINK-11474 [DTC],STARLINK,3,19:22,19:22,19:22,9.4,3
STARLINK-11475 [DTC],STARLINK,1,19:54,19:54,19:54,10.46,6
STARLINK-11475 [DTC],STARLINK,2,19:56,19:56,19:56,12.63,6
STARLINK-11475 [DTC],STARLINK,3,19:58,19:58,19:58,5.89,6
STARLINK-11475 [DTC],STARLINK,4,21:28,21:28,21:28,6.55,6
STARLINK-11475 [DTC],STARLINK,5,21:30,21:30,21:30,13.45,6
STARLINK-11475 [DTC],STARLINK,6,21:32,21:32,21:32,10.69,6
STARLINK-11476 [DTC],STARLINK,1,19:34,19:34,19:34,5.42,5
STARLINK-11476 [DTC],STARLINK,2,21:06,21:06,21:06,10.9,5
STARLINK-11476 [DTC],STARLINK,3,21:08,21:08,21:08,27.04,5
STARLINK-11476 [DTC],STARLINK,4,21:10,21:10,21:10,18.26,5
STARLINK-11476 [DTC],STARLINK,5,21:12,21:12,21:12,5.22,5
STARLINK-11479 [DTC],STARLINK,1,18:48,18:48,18:48,14.52,3
STARLINK-11479 [DTC],STARLINK,2,18:50,18:50,18:50,23.33,3
STARLINK-11479 [DTC],STARLINK,3,18:52,18:52,18:52,11.26,3
STARLINK-11480 [DTC],STARLINK,1,21:04,21:04,21:04,5.83,4
STARLINK-11480 [DTC],STARLINK,2,21:06,21:06,21:06,22.65,4
STARLINK-11480 [DTC],STARLINK,3,21:08,21:08,21:08,49.13,4
STARLINK-11480 [DTC],STARLINK,4,21:10,21:10,21:10,13.84,4
STARLINK-11481 [DTC],STARLINK,1,20:58,20:58,20:58,7.33,4
STARLINK-11481 [DTC],STARLINK,2,21:00,21:00,21:00,25.52,4
STARLINK-11481 [DTC],STARLINK,3,21:02,21:02,21:02,34.38,4
STARLINK-11481 [DTC],STARLINK,4,21:04,21:04,21:04,10.7,4
STARLINK-11482 [DTC],STARLINK,1,18:42,18:42,18:42,18.21,6
STARLINK-11482 [DTC],STARLINK,2,18:44,18:44,18:44,35.94,6
STARLINK-11482 [DTC],STARLINK,3,18:46,18:46,18:46,13.84,6
STARLINK-11482 [DTC],STARLINK,4,20:18,20:18,20:18,5.96,6
STARLINK-11482 [DTC],STARLINK,5,20:20,20:20,20:20,8.7,6
STARLINK-11482 [DTC],STARLINK,6,20:22,20:22,20:22,5.01,6
STARLINK-11483 [DTC],STARLINK,1,19:40,19:40,19:40,7.28,5
STARLINK-11483 [DTC],STARLINK,2,19:42,19:42,19:42,6.61,5
STARLINK-11483 [DTC],STARLINK,3,21:14,21:14,21:14,13.05,5
STARLINK-11483 [DTC],STARLINK,4,21:16,21:16,21:16,22.24,5
STARLINK-11483 [DTC],STARLINK,5,21:18,21:18,21:18,11.74,5
STARLINK-11484 [DTC],STARLINK,1,18:56,18:56,18:56,12.45,3
STARLINK-11484 [DTC],STARLINK,2,18:58,18:58,18:58,18.85,3
STARLINK-11484 [DTC],STARLINK,3,19:00,19:00,19:00,9.86,3
STARLINK-11485 [DTC],STARLINK,1,20:00,20:00,20:00,6.98,6
STARLINK-11485 [DTC],STARLINK,2,20:02,20:02,20:02,15.78,6
STARLINK-11485 [DTC],STARLINK,3,20:04,20:04,20:04,13.33,6
STARLINK-11485 [DTC],STARLINK,4,21:36,21:36,21:36,7.42,6
STARLINK-11485 [DTC],STARLINK,5,21:38,21:38,21:38,11.0,6
STARLINK-11485 [DTC],STARLINK,6,21:40,21:40,21:40,6.47,6
STARLINK-11487 [DTC],STARLINK,1,18:00,18:00,18:00,21.5,4
STARLINK-11487 [DTC],STARLINK,2,18:02,18:02,18:02,50.45,4
STARLINK-11487 [DTC],STARLINK,3,18:04,18:04,18:04,14.57,4
STARLINK-11487 [DTC],STARLINK,4,19:38,19:38,19:38,6.28,4
STARLINK-11488 [DTC],STARLINK,1,20:30,20:30,20:30,18.2,3
STARLINK-11488 [DTC],STARLINK,2,20:32,20:32,20:32,50.59,3
STARLINK-11488 [DTC],STARLINK,3,20:34,20:34,20:34,16.77,3
STARLINK-11489 [DTC],STARLINK,1,18:06,18:06,18:06,5.87,4
STARLINK-11489 [DTC],STARLINK,2,18:08,18:08,18:08,23.48,4
STARLINK-11489 [DTC],STARLINK,3,18:10,18:10,18:10,61.41,4
STARLINK-11489 [DTC],STARLINK,4,18:12,18:12,18:12,14.57,4
STARLINK-11490 [DTC],STARLINK,1,20:22,20:22,20:22,11.02,4
STARLINK-11490 [DTC],STARLINK,2,20:24,20:24,20:24,32.35,4
STARLINK-11490 [DTC],STARLINK,3,20:26,20:26,20:26,22.42,4
STARLINK-11490 [DTC],STARLINK,4,20:28,20:28,20:28,6.42,4
STARLINK-11491 [DTC],STARLINK,1,18:22,18:22,18:22,5.21,4
STARLINK-11491 [DTC],STARLINK,2,18:24,18:24,18:24,20.82,4
STARLINK-11491 [DTC],STARLINK,3,18:26,18:26,18:26,49.09,4
STARLINK-11491 [DTC],STARLINK,4,18:28,18:28,18:28,14.81,4
STARLINK-11492 [DTC],STARLINK,1,20:44,20:44,20:44,12.9,4
STARLINK-11492 [DTC],STARLINK,2,20:46,20:46,20:46,53.74,4
STARLINK-11492 [DTC],STARLINK,3,20:48,20:48,20:48,27.32,4
STARLINK-11492 [DTC],STARLINK,4,20:50,20:50,20:50,7.01,4
STARLINK-11494 [DTC],STARLINK,1,19:12,19:12,19:12,8.81,3
STARLINK-11494 [DTC],STARLINK,2,19:14,19:14,19:14,12.42,3
STARLINK-11494 [DTC],STARLINK,3,19:16,19:16,19:16,6.9,3
STARLINK-11495 [DTC],STARLINK,1,18:14,18:14,18:14,5.6,4
STARLINK-11495 [DTC],STARLINK,2,18:16,18:16,18:16,22.74,4
STARLINK-11495 [DTC],STARLINK,3,18:18,18:18,18:18,67.36,4
STARLINK-11495 [DTC],STARLINK,4,18:20,18:20,18:20,15.25,4
STARLINK-11496 [DTC],STARLINK,1,19:20,19:20,19:20,6.97,3
STARLINK-11496 [DTC],STARLINK,2,19:22,19:22,19:22,10.11,3
STARLINK-11496 [DTC],STARLINK,3,19:24,19:24,19:24,5.87,3
STARLINK-11498 [DTC],STARLINK,1,18:40,18:40,18:40,17.03,3
STARLINK-11498 [DTC],STARLINK,2,18:42,18:42,18:42,29.24,3
STARLINK-11498 [DTC],STARLINK,3,18:44,18:44,18:44,12.44,3
STARLINK-11499 [DTC],STARLINK,1,18:16,18:16,18:16,8.81,4
STARLINK-11499 [DTC],STARLINK,2,18:18,18:18,18:18,33.54,4
STARLINK-11499 [DTC],STARLINK,3,18:20,18:20,18:20,41.42,4
STARLINK-11499 [DTC],STARLINK,4,18:22,18:22,18:22,10.65,4
STARLINK-11501 [DTC],STARLINK,1,18:30,18:30,18:30,5.08,4
STARLINK-11501 [DTC],STARLINK,2,18:32,18:32,18:32,19.49,4
STARLINK-11501 [DTC],STARLINK,3,18:34,18:34,18:34,37.12,4
STARLINK-11501 [DTC],STARLINK,4,18:36,18:36,18:36,13.38,4
STARLINK-11503 [DTC],STARLINK,1,18:42,18:42,18:42,7.25,3
STARLINK-11503 [DTC],STARLINK,2,18:44,18:44,18:44,10.67,3
STARLINK-11503 [DTC],STARLINK,3,18:46,18:46,18:46,6.2,3
STARLINK-11504 [DTC],STARLINK,1,19:04,19:04,19:04,10.69,3
STARLINK-11504 [DTC],STARLINK,2,19:06,19:06,19:06,15.25,3
STARLINK-11504 [DTC],STARLINK,3,19:08,19:08,19:08,8.21,3
STARLINK-11507 [DTC],STARLINK,1,19:30,19:30,19:30,18.8,3
STARLINK-11507 [DTC],STARLINK,2,19:32,19:32,19:32,35.26,3
STARLINK-11507 [DTC],STARLINK,3,19:34,19:34,19:34,13.31,3
STARLINK-11508 [DTC],STARLINK,1,18:56,18:56,18:56,5.02,5
STARLINK-11508 [DTC],STARLINK,2,18:58,18:58,18:58,20.87,5
STARLINK-11508 [DTC],STARLINK,3,19:00,19:00,19:00,64.1,5
STARLINK-11508 [DTC],STARLINK,4,19:02,19:02,19:02,16.14,5
STARLINK-11508 [DTC],STARLINK,5,20:36,20:36,20:36,5.22,5
STARLINK-11510 [DTC],STARLINK,1,18:10,18:10,18:10,9.13,6
STARLINK-11510 [DTC],STARLINK,2,18:12,18:12,18:12,12.36,6
STARLINK-11510 [DTC],STARLINK,3,18:14,18:14,18:14,6.55,6
STARLINK-11510 [DTC],STARLINK,4,19:46,19:46,19:46,15.49,6
STARLINK-11510 [DTC],STARLINK,5,19:48,19:48,19:48,21.74,6
STARLINK-11510 [DTC],STARLINK,6,19:50,19:50,19:50,9.79,6
STARLINK-11512 [DTC],STARLINK,1,18:34,18:34,18:34,16.32,6
STARLINK-11512 [DTC],STARLINK,2,18:36,18:36,18:36,27.55,6
STARLINK-11512 [DTC],STARLINK,3,18:38,18:38,18:38,12.09,6
STARLINK-11512 [DTC],STARLINK,4,20:10,20:10,20:10,7.73,6
STARLINK-11512 [DTC],STARLINK,5,20:12,20:12,20:12,10.77,6
STARLINK-11512 [DTC],STARLINK,6,20:14,20:14,20:14,5.98,6
STARLINK-11513 [DTC],STARLINK,1,21:30,21:30,21:30,5.28,2
STARLINK-11513 [DTC],STARLINK,2,21:32,21:32,21:32,7.14,2
STARLINK-11514 [DTC],STARLINK,1,19:06,19:06,19:06,9.12,4
STARLINK-11514 [DTC],STARLINK,2,19:08,19:08,19:08,35.14,4
STARLINK-11514 [DTC],STARLINK,3,19:10,19:10,19:10,40.17,4
STARLINK-11514 [DTC],STARLINK,4,19:12,19:12,19:12,10.26,4
STARLINK-11516 [DTC],STARLINK,1,19:04,19:04,19:04,5.79,4
STARLINK-11516 [DTC],STARLINK,2,19:06,19:06,19:06,23.3,4
STARLINK-11516 [DTC],STARLINK,3,19:08,19:08,19:08,66.88,4
STARLINK-11516 [DTC],STARLINK,4,19:10,19:10,19:10,14.96,4
STARLINK-11520 [DTC],STARLINK,1,20:42,20:42,20:42,15.73,3
STARLINK-11520 [DTC],STARLINK,2,20:44,20:44,20:44,24.15,3
