# # 3I/ATLAS Optical Spectroscopy - Complete Pipeline Data with Uncertainties (2" FWHM Aperture)
# # Generated: 2025-08-08 19:12:25
# # Author: Rohan Rahatgaonkar, Thomas Puzia
# # Observation Date: 2025-07-03
# # Instrument: Goodman Spectrograph
# # Telescope: SOAR 4.1m
# #
# # DATA PROCESSING PIPELINE:
# # 1. Pre-flux calibration: Extracted spectra, wavelength calibrated
# # 2. Flux calibration: Sensitivity function from CD-32 9927 (Hamuy et al.)
# # 3. Solar analog method: HIP 90136 G2V star for solar normalization  
# # 4. SOLSPEC method: Meftah et al. 2018 solar reference spectrum
# # 5. Normalization: All spectra normalized to 1.0 at 6000Å
# # 6. Smoothing: Gaussian smoothing with 5Å FWHM
# # 7. Uncertainty propagation: CCD noise propagated through entire pipeline
# #
# # COLUMNS:
# # 0  Wavelength (Å)
# # 1  Pre-calibration reflectance (solar analog method)
# # 2  Flux-calibrated comet spectrum (erg s⁻¹ cm⁻² Å⁻¹, solar analog)
# # 3  Flux-calibrated solar analog spectrum (erg s⁻¹ cm⁻² Å⁻¹)
# # 4  Reflectance spectrum (solar analog method)
# # 5  Flux-calibrated comet spectrum (erg s⁻¹ cm⁻² Å⁻¹, SOLSPEC)
# # 6  SOLSPEC interpolated flux (erg s⁻¹ cm⁻² Å⁻¹)
# # 7  Reflectance spectrum (SOLSPEC method)
# # 8  Normalized reflectance (solar analog, norm @ 6000Å)
# # 9  Normalized reflectance (SOLSPEC, norm @ 6000Å)
# # 10 Smoothed normalized reflectance (solar analog, 5Å FWHM)
# # 11 Smoothed normalized reflectance (SOLSPEC, 5Å FWHM)
# # 12 Uncertainty - normalized reflectance (solar analog)
# # 13 Uncertainty - normalized reflectance (SOLSPEC)
# # 14 Uncertainty - smoothed reflectance (solar analog, 5Å FWHM)
# # 15 Uncertainty - smoothed reflectance (SOLSPEC, 5Å FWHM)
# #
# # Wavelength_Å  Pre_Refl_SA  Flux_Comet_SA  Flux_Solar_SA  Refl_SA  Flux_Comet_SOLSPEC  SOLSPEC_Flux  Refl_SOLSPEC  Norm_Refl_SA  Norm_Refl_SOLSPEC  Smooth_Refl_SA  Smooth_Refl_SOLSPEC  Unc_Norm_SA  Unc_Norm_SOLSPEC  Unc_Smooth_SA  Unc_Smooth_SOLSPEC
3887.80  2.487543e-03  2.368258e-16  9.520472e-14  2.487543e-03  2.368258e-16  9.595767e+01  2.468023e-18  3.699463e-01  6.151315e-01  3.699463e-01  6.151315e-01  1.512276e-01  2.512677e-01  1.512276e-01  2.512677e-01
3889.80  2.200613e-03  2.146651e-16  9.754784e-14  2.200613e-03  2.146651e-16  9.991091e+01  2.148565e-18  3.272743e-01  5.355095e-01  3.272743e-01  5.355095e-01  1.450347e-01  2.371589e-01  1.450347e-01  2.371589e-01
3891.79  2.926307e-03  2.898634e-16  9.905432e-14  2.926307e-03  2.898634e-16  1.152630e+02  2.514799e-18  4.351992e-01  6.267899e-01  4.351992e-01  6.267899e-01  1.470307e-01  2.115143e-01  1.470307e-01  2.115143e-01
3893.79  2.491720e-03  2.475646e-16  9.935489e-14  2.491720e-03  2.475646e-16  1.266697e+02  1.954410e-18  3.705676e-01  4.871182e-01  3.705676e-01  4.871182e-01  1.425194e-01  1.871793e-01  1.425194e-01  1.871793e-01
3895.79  2.715972e-03  2.674335e-16  9.846697e-14  2.715972e-03  2.674335e-16  1.284234e+02  2.082436e-18  4.039182e-01  5.190276e-01  4.039182e-01  5.190276e-01  1.440998e-01  1.849808e-01  1.440998e-01  1.849808e-01
3897.79  2.781552e-03  2.691881e-16  9.677625e-14  2.781552e-03  2.691881e-16  1.345567e+02  2.000556e-18  4.136712e-01  4.986196e-01  4.136712e-01  4.986196e-01  1.456364e-01  1.753697e-01  1.456364e-01  1.753697e-01
3899.78  2.812905e-03  2.700058e-16  9.598823e-14  2.812905e-03  2.700058e-16  1.319277e+02  2.046620e-18  4.183342e-01  5.101006e-01  4.183342e-01  5.101006e-01  1.458166e-01  1.776280e-01  1.458166e-01  1.776280e-01
3901.78  3.270470e-03  3.148180e-16  9.626079e-14  3.270470e-03  3.148180e-16  1.328033e+02  2.370558e-18  4.863829e-01  5.908391e-01  4.863829e-01  5.908391e-01  1.475682e-01  1.790276e-01  1.475682e-01  1.790276e-01
3903.78  2.987672e-03  3.094920e-16  1.035897e-13  2.987672e-03  3.094920e-16  1.270213e+02  2.436536e-18  4.443253e-01  6.072836e-01  4.443253e-01  6.072836e-01  1.358320e-01  1.854238e-01  1.358320e-01  1.854238e-01
3905.77  2.218740e-03  2.383295e-16  1.074166e-13  2.218740e-03  2.383295e-16  1.247284e+02  1.910788e-18  3.299702e-01  4.762459e-01  3.299702e-01  4.762459e-01  1.253460e-01  1.807779e-01  1.253460e-01  1.807779e-01
3907.77  2.686633e-03  2.869243e-16  1.067970e-13  2.686633e-03  2.869243e-16  1.266765e+02  2.265016e-18  3.995550e-01  5.645337e-01  3.995550e-01  5.645337e-01  1.280016e-01  1.806736e-01  1.280016e-01  1.806736e-01
3909.77  2.503791e-03  2.638817e-16  1.053929e-13  2.503791e-03  2.638817e-16  1.412985e+02  1.867548e-18  3.723627e-01  4.654686e-01  3.723627e-01  4.654686e-01  1.268982e-01  1.584911e-01  1.268982e-01  1.584911e-01
3911.77  2.056644e-03  2.056428e-16  9.998951e-14  2.056644e-03  2.056428e-16  1.433121e+02  1.434930e-18  3.058633e-01  3.576428e-01  3.058633e-01  3.576428e-01  1.285916e-01  1.502747e-01  1.285916e-01  1.502747e-01
3913.76  2.379588e-03  2.272789e-16  9.551185e-14  2.379588e-03  2.272789e-16  1.492912e+02  1.522387e-18  3.538914e-01  3.794405e-01  3.538914e-01  3.794405e-01  1.354233e-01  1.450966e-01  1.354233e-01  1.450966e-01
3915.76  3.028152e-03  2.807642e-16  9.271802e-14  3.028152e-03  2.807642e-16  1.447523e+02  1.939619e-18  4.503455e-01  4.834317e-01  4.503455e-01  4.834317e-01  1.433054e-01  1.536705e-01  1.433054e-01  1.536705e-01
3917.76  3.181215e-03  2.814374e-16  8.846852e-14  3.181215e-03  2.814374e-16  1.389711e+02  2.025150e-18  4.731090e-01  5.047495e-01  4.731090e-01  5.047495e-01  1.505532e-01  1.604474e-01  1.505532e-01  1.604474e-01
3919.75  2.572831e-03  2.194413e-16  8.529176e-14  2.572831e-03  2.194413e-16  1.314396e+02  1.669522e-18  3.826303e-01  4.161126e-01  3.826303e-01  4.161126e-01  1.516775e-01  1.648361e-01  1.516775e-01  1.648361e-01
3921.75  3.490777e-03  2.724761e-16  7.805601e-14  3.490777e-03  2.724761e-16  1.162727e+02  2.343423e-18  5.191469e-01  5.840759e-01  5.191469e-01  5.840759e-01  1.710496e-01  1.922503e-01  1.710496e-01  1.922503e-01
3923.75  2.317368e-03  1.501754e-16  6.480428e-14  2.317368e-03  1.501754e-16  1.138011e+02  1.319630e-18  3.446380e-01  3.289053e-01  3.446380e-01  3.289053e-01  1.933529e-01  1.844598e-01  1.933529e-01  1.844598e-01
3925.75  3.336376e-03  1.812060e-16  5.431224e-14  3.336376e-03  1.812060e-16  1.109420e+02  1.633341e-18  4.961844e-01  4.070948e-01  4.961844e-01  4.070948e-01  2.352724e-01  1.929200e-01  2.352724e-01  1.929200e-01
3927.74  2.996895e-03  1.459606e-16  4.870392e-14  2.996895e-03  1.459606e-16  9.473938e+01  1.540654e-18  4.456971e-01  3.839933e-01  4.456971e-01  3.839933e-01  2.577577e-01  2.219777e-01  2.577577e-01  2.219777e-01
3929.74  3.181440e-03  1.564123e-16  4.916400e-14  3.181440e-03  1.564123e-16  7.352128e+01  2.127443e-18  4.731424e-01  5.302450e-01  4.731424e-01  5.302450e-01  2.577535e-01  2.887103e-01  2.577535e-01  2.887103e-01
3931.74  3.415013e-03  1.891080e-16  5.537548e-14  3.415013e-03  1.891080e-16  5.814604e+01  3.252293e-18  5.078793e-01  8.106034e-01  5.078793e-01  8.106034e-01  2.336753e-01  3.727005e-01  2.336753e-01  3.727005e-01
3933.73  2.770543e-03  1.838232e-16  6.634914e-14  2.770543e-03  1.838232e-16  4.587015e+01  4.007468e-18  4.120340e-01  9.988234e-01  4.120340e-01  9.988234e-01  1.947439e-01  4.718010e-01  1.947439e-01  4.718010e-01
3935.73  2.636159e-03  2.043240e-16  7.750824e-14  2.636159e-03  2.043240e-16  4.480012e+01  4.560791e-18  3.920485e-01  1.136734e+00  3.920485e-01  1.136734e+00  1.683720e-01  4.878613e-01  1.683720e-01  4.878613e-01
3937.73  2.294194e-03  1.919570e-16  8.367079e-14  2.294194e-03  1.919570e-16  5.795379e+01  3.312243e-18  3.411915e-01  8.255452e-01  3.411915e-01  8.255452e-01  1.542781e-01  3.730724e-01  1.542781e-01  3.730724e-01
3939.72  3.055985e-03  2.686843e-16  8.792068e-14  3.055985e-03  2.686843e-16  7.697200e+01  3.490675e-18  4.544848e-01  8.700179e-01  4.544848e-01  8.700179e-01  1.521964e-01  2.910482e-01  1.521964e-01  2.910482e-01
3941.72  3.319366e-03  3.197210e-16  9.631989e-14  3.319366e-03  3.197210e-16  9.356681e+01  3.417034e-18  4.936548e-01  8.516634e-01  4.936548e-01  8.516634e-01  1.416100e-01  2.439921e-01  1.416100e-01  2.439921e-01
3943.72  2.849385e-03  2.899578e-16  1.017615e-13  2.849385e-03  2.899578e-16  1.029045e+02  2.817738e-18  4.237594e-01  7.022946e-01  4.237594e-01  7.022946e-01  1.310664e-01  2.169829e-01  1.310664e-01  2.169829e-01
3945.72  2.384870e-03  2.468281e-16  1.034975e-13  2.384870e-03  2.468281e-16  1.092700e+02  2.258883e-18  3.546769e-01  5.630051e-01  3.546769e-01  5.630051e-01  1.249153e-01  1.981262e-01  1.249153e-01  1.981262e-01
3947.71  2.595642e-03  2.730448e-16  1.051936e-13  2.595642e-03  2.730448e-16  1.290011e+02  2.116608e-18  3.860229e-01  5.275445e-01  3.860229e-01  5.275445e-01  1.234859e-01  1.685925e-01  1.234859e-01  1.685925e-01
3949.71  3.332465e-03  3.485729e-16  1.045991e-13  3.332465e-03  3.485729e-16  1.334904e+02  2.611221e-18  4.956029e-01  6.508222e-01  4.956029e-01  6.508222e-01  1.279401e-01  1.677601e-01  1.279401e-01  1.677601e-01
3951.71  3.314933e-03  3.411130e-16  1.029019e-13  3.314933e-03  3.411130e-16  1.445568e+02  2.359716e-18  4.929955e-01  5.881369e-01  4.929955e-01  5.881369e-01  1.285233e-01  1.531022e-01  1.285233e-01  1.531022e-01
3953.70  3.695230e-03  3.650261e-16  9.878307e-14  3.695230e-03  3.650261e-16  1.399890e+02  2.607534e-18  5.495531e-01  6.499032e-01  5.495531e-01  6.499032e-01  1.342745e-01  1.585308e-01  1.342745e-01  1.585308e-01
3955.70  3.883228e-03  3.609515e-16  9.295142e-14  3.883228e-03  3.609515e-16  1.461555e+02  2.469640e-18  5.775121e-01  6.155345e-01  5.775121e-01  6.155345e-01  1.410817e-01  1.501319e-01  1.410817e-01  1.501319e-01
3957.70  4.305675e-03  3.443556e-16  7.997715e-14  4.305675e-03  3.443556e-16  1.367888e+02  2.517425e-18  6.403382e-01  6.274445e-01  6.403382e-01  6.274445e-01  1.612059e-01  1.577232e-01  1.612059e-01  1.577232e-01
3959.70  4.317089e-03  2.911352e-16  6.743785e-14  4.317089e-03  2.911352e-16  1.365025e+02  2.132819e-18  6.420358e-01  5.315850e-01  6.420358e-01  5.315850e-01  1.843532e-01  1.524589e-01  1.843532e-01  1.524589e-01
3961.69  2.245961e-03  1.343136e-16  5.980229e-14  2.245961e-03  1.343136e-16  1.151280e+02  1.166646e-18  3.340185e-01  2.907754e-01  3.340185e-01  2.907754e-01  1.879546e-01  1.635668e-01  1.879546e-01  1.635668e-01
3963.69  2.403530e-03  1.328972e-16  5.529252e-14  2.403530e-03  1.328972e-16  9.311527e+01  1.427234e-18  3.574520e-01  3.557245e-01  3.574520e-01  3.557245e-01  2.011505e-01  2.001054e-01  2.011505e-01  2.001054e-01
3965.69  4.397848e-03  2.448207e-16  5.566830e-14  4.397848e-03  2.448207e-16  8.008032e+01  3.057190e-18  6.540462e-01  7.619756e-01  6.540462e-01  7.619756e-01  2.119125e-01  2.465810e-01  2.119125e-01  2.465810e-01
3967.68  3.467902e-03  2.356689e-16  6.795718e-14  3.467902e-03  2.356689e-16  6.087679e+01  3.871244e-18  5.157450e-01  9.648709e-01  5.157450e-01  9.648709e-01  1.710094e-01  3.195615e-01  1.710094e-01  3.195615e-01
3969.68  2.542185e-03  1.980434e-16  7.790281e-14  2.542185e-03  1.980434e-16  5.138160e+01  3.854364e-18  3.780727e-01  9.606637e-01  3.780727e-01  9.606637e-01  1.444019e-01  3.666020e-01  1.444019e-01  3.666020e-01
3971.68  2.594313e-03  2.349241e-16  9.055349e-14  2.594313e-03  2.349241e-16  6.332541e+01  3.709792e-18  3.858252e-01  9.246307e-01  3.858252e-01  9.246307e-01  1.258862e-01  3.013441e-01  1.258862e-01  3.013441e-01
3973.68  2.323684e-03  2.328759e-16  1.002184e-13  2.323684e-03  2.328759e-16  8.135439e+01  2.862487e-18  3.455773e-01  7.134479e-01  3.455773e-01  7.134479e-01  1.127442e-01  2.325121e-01  1.127442e-01  2.325121e-01
3975.67  2.209229e-03  2.373513e-16  1.074363e-13  2.209229e-03  2.373513e-16  1.021476e+02  2.323612e-18  3.285557e-01  5.791383e-01  3.285557e-01  5.791383e-01  1.048821e-01  1.846773e-01  1.048821e-01  1.846773e-01
3977.67  3.942918e-03  4.382043e-16  1.111371e-13  3.942918e-03  4.382043e-16  1.215915e+02  3.603907e-18  5.863892e-01  8.982398e-01  5.863892e-01  8.982398e-01  1.127163e-01  1.721656e-01  1.127163e-01  1.721656e-01
3979.67  4.013504e-03  4.460021e-16  1.111254e-13  4.013504e-03  4.460021e-16  1.414518e+02  3.153033e-18  5.968867e-01  7.858636e-01  5.968867e-01  7.858636e-01  1.126563e-01  1.478856e-01  1.126563e-01  1.478856e-01
3981.66  4.139010e-03  4.662373e-16  1.126446e-13  4.139010e-03  4.662373e-16  1.551224e+02  3.005610e-18  6.155518e-01  7.491198e-01  6.155518e-01  7.491198e-01  1.115311e-01  1.353239e-01  1.115311e-01  1.353239e-01
3983.66  3.786941e-03  4.421679e-16  1.167612e-13  3.786941e-03  4.421679e-16  1.561736e+02  2.831260e-18  5.631923e-01  7.056647e-01  5.631923e-01  7.056647e-01  1.056255e-01  1.319936e-01  1.056255e-01  1.319936e-01
3985.66  3.627002e-03  4.331064e-16  1.194117e-13  3.627002e-03  4.331064e-16  1.591474e+02  2.721417e-18  5.394063e-01  6.782874e-01  5.394063e-01  6.782874e-01  1.021372e-01  1.281165e-01  1.021372e-01  1.281165e-01
3987.66  2.876120e-03  3.500744e-16  1.217176e-13  2.876120e-03  3.500744e-16  1.603926e+02  2.182609e-18  4.277354e-01  5.439946e-01  4.277354e-01  5.439946e-01  9.531969e-02  1.210186e-01  9.531969e-02  1.210186e-01
3989.65  2.334510e-03  2.874887e-16  1.231473e-13  2.334510e-03  2.874887e-16  1.715541e+02  1.675790e-18  3.471874e-01  4.176748e-01  3.471874e-01  4.176748e-01  9.039500e-02  1.086097e-01  9.039500e-02  1.086097e-01
3991.65  2.814744e-03  3.447710e-16  1.224875e-13  2.814744e-03  3.447710e-16  1.717142e+02  2.007818e-18  4.186077e-01  5.004297e-01  4.186077e-01  5.004297e-01  9.343904e-02  1.115107e-01  9.343904e-02  1.115107e-01
3993.65  3.181678e-03  3.917971e-16  1.231417e-13  3.181678e-03  3.917971e-16  1.754665e+02  2.232889e-18  4.731779e-01  5.565265e-01  4.731779e-01  5.565265e-01  9.495935e-02  1.114501e-01  9.495935e-02  1.114501e-01
3995.64  3.486536e-03  4.383103e-16  1.257151e-13  3.486536e-03  4.383103e-16  1.719694e+02  2.548770e-18  5.185162e-01  6.352567e-01  5.185162e-01  6.352567e-01  9.494035e-02  1.160282e-01  9.494035e-02  1.160282e-01
3997.64  3.646814e-03  4.631564e-16  1.270030e-13  3.646814e-03  4.631564e-16  1.679788e+02  2.757231e-18  5.423527e-01  6.872137e-01  5.423527e-01  6.872137e-01  9.484411e-02  1.198554e-01  9.484411e-02  1.198554e-01
3999.64  3.646817e-03  4.612595e-16  1.264828e-13  3.646817e-03  4.612595e-16  1.715105e+02  2.689396e-18  5.423531e-01  6.703065e-01  5.423531e-01  6.703065e-01  9.484824e-02  1.169092e-01  9.484824e-02  1.169092e-01
4001.64  2.834828e-03  3.572905e-16  1.260360e-13  2.834828e-03  3.572905e-16  1.753984e+02  2.037022e-18  4.215944e-01  5.077085e-01  4.215944e-01  5.077085e-01  8.982710e-02  1.079760e-01  8.982710e-02  1.079760e-01
4003.63  2.064995e-03  2.612305e-16  1.265042e-13  2.064995e-03  2.612305e-16  1.781648e+02  1.466229e-18  3.071052e-01  3.654437e-01  3.071052e-01  3.654437e-01  8.432901e-02  1.002383e-01  8.432901e-02  1.002383e-01
4005.63  3.130327e-03  4.127169e-16  1.318447e-13  3.130327e-03  4.127169e-16  1.650735e+02  2.500200e-18  4.655410e-01  6.231513e-01  4.655410e-01  6.231513e-01  8.800401e-02  1.175328e-01  8.800401e-02  1.175328e-01
4007.63  3.081505e-03  4.122760e-16  1.337904e-13  3.081505e-03  4.122760e-16  1.618447e+02  2.547356e-18  4.582802e-01  6.349043e-01  4.582802e-01  6.349043e-01  8.663500e-02  1.197526e-01  8.663500e-02  1.197526e-01
4009.62  2.469372e-03  3.314225e-16  1.342133e-13  2.469372e-03  3.314225e-16  1.728669e+02  1.917212e-18  3.672440e-01  4.778470e-01  3.672440e-01  4.778470e-01  8.269422e-02  1.074287e-01  8.269422e-02  1.074287e-01
4011.62  2.269557e-03  3.097469e-16  1.364790e-13  2.269557e-03  3.097469e-16  1.749205e+02  1.770787e-18  3.375275e-01  4.413519e-01  3.375275e-01  4.413519e-01  8.059133e-02  1.052331e-01  8.059133e-02  1.052331e-01
4013.62  2.349869e-03  3.223436e-16  1.371751e-13  2.349869e-03  3.223436e-16  1.777220e+02  1.813752e-18  3.494716e-01  4.520605e-01  3.494716e-01  4.520605e-01  8.108675e-02  1.047339e-01  8.108675e-02  1.047339e-01
4015.61  2.149153e-03  2.966786e-16  1.380444e-13  2.149153e-03  2.966786e-16  1.773871e+02  1.672493e-18  3.196212e-01  4.168531e-01  3.196212e-01  4.168531e-01  7.960708e-02  1.036899e-01  7.960708e-02  1.036899e-01
4017.61  2.468708e-03  3.446371e-16  1.396022e-13  2.468708e-03  3.446371e-16  1.768669e+02  1.948567e-18  3.671452e-01  4.856620e-01  3.671452e-01  4.856620e-01  8.094842e-02  1.069011e-01  8.094842e-02  1.069011e-01
4019.61  2.998362e-03  4.185367e-16  1.395885e-13  2.998362e-03  4.185367e-16  1.791676e+02  2.336007e-18  4.459152e-01  5.822278e-01  4.459152e-01  5.822278e-01  8.415603e-02  1.096344e-01  8.415603e-02  1.096344e-01
4021.61  2.984021e-03  4.168651e-16  1.396991e-13  2.984021e-03  4.168651e-16  1.797247e+02  2.319465e-18  4.437825e-01  5.781047e-01  4.437825e-01  5.781047e-01  8.384561e-02  1.089838e-01  8.384561e-02  1.089838e-01
4023.60  2.563664e-03  3.565399e-16  1.390744e-13  2.563664e-03  3.565399e-16  1.804087e+02  1.976290e-18  3.812670e-01  4.925716e-01  3.812670e-01  4.925716e-01  8.138570e-02  1.049636e-01  8.138570e-02  1.049636e-01
4025.60  2.622064e-03  3.560939e-16  1.358067e-13  2.622064e-03  3.560939e-16  1.764926e+02  2.017614e-18  3.899523e-01  5.028712e-01  3.899523e-01  5.028712e-01  8.318614e-02  1.070848e-01  8.318614e-02  1.070848e-01
4027.60  2.348925e-03  3.092528e-16  1.316572e-13  2.348925e-03  3.092528e-16  1.802603e+02  1.715590e-18  3.493312e-01  4.275946e-01  3.493312e-01  4.275946e-01  8.339429e-02  1.019270e-01  8.339429e-02  1.019270e-01
4029.59  3.732567e-03  4.925844e-16  1.319694e-13  3.732567e-03  4.925844e-16  1.798351e+02  2.739089e-18  5.551058e-01  6.826920e-01  5.551058e-01  6.826920e-01  9.162281e-02  1.123321e-01  9.162281e-02  1.123321e-01
4031.59  3.224727e-03  4.425532e-16  1.372374e-13  3.224727e-03  4.425532e-16  1.632084e+02  2.711583e-18  4.795801e-01  6.758364e-01  4.795801e-01  6.758364e-01  8.570314e-02  1.204610e-01  8.570314e-02  1.204610e-01
4033.59  2.811274e-03  4.051910e-16  1.441308e-13  2.811274e-03  4.051910e-16  1.605031e+02  2.524505e-18  4.180915e-01  6.292091e-01  4.180915e-01  6.292091e-01  7.984981e-02  1.199060e-01  7.984981e-02  1.199060e-01
4035.59  2.694740e-03  3.862955e-16  1.433516e-13  2.694740e-03  3.862955e-16  1.644446e+02  2.349092e-18  4.007607e-01  5.854889e-01  4.007607e-01  5.854889e-01  7.928756e-02  1.155992e-01  7.928756e-02  1.155992e-01
4037.58  3.027156e-03  4.230032e-16  1.397362e-13  3.027156e-03  4.230032e-16  1.765507e+02  2.395931e-18  4.501974e-01  5.971632e-01  4.501974e-01  5.971632e-01  8.272904e-02  1.094750e-01  8.272904e-02  1.094750e-01
4039.58  2.547215e-03  3.425675e-16  1.344871e-13  2.547215e-03  3.425675e-16  1.815826e+02  1.886566e-18  3.788208e-01  4.702087e-01  3.788208e-01  4.702087e-01  8.191213e-02  1.014948e-01  8.191213e-02  1.014948e-01
4041.58  2.987851e-03  3.867400e-16  1.294375e-13  2.987851e-03  3.867400e-16  1.748491e+02  2.211851e-18  4.443520e-01  5.512828e-01  4.443520e-01  5.512828e-01  8.683015e-02  1.074892e-01  8.683015e-02  1.074892e-01
4043.57  2.653629e-03  3.455968e-16  1.302356e-13  2.653629e-03  3.455968e-16  1.780649e+02  1.940848e-18  3.946466e-01  4.837381e-01  3.946466e-01  4.837381e-01  8.396142e-02  1.027269e-01  8.396142e-02  1.027269e-01
4045.57  2.060858e-03  2.873436e-16  1.394291e-13  2.060858e-03  2.873436e-16  1.562278e+02  1.839261e-18  3.064900e-01  4.584183e-01  3.064900e-01  4.584183e-01  7.553527e-02  1.128273e-01  7.553527e-02  1.128273e-01
4047.57  2.231417e-03  3.095429e-16  1.387203e-13  2.231417e-03  3.095429e-16  1.504546e+02  2.057384e-18  3.318554e-01  5.127836e-01  3.318554e-01  5.127836e-01  7.697301e-02  1.187578e-01  7.697301e-02  1.187578e-01
4049.57  2.528131e-03  3.391159e-16  1.341370e-13  2.528131e-03  3.391159e-16  1.703575e+02  1.990614e-18  3.759826e-01  4.961416e-01  3.759826e-01  4.961416e-01  8.118446e-02  1.069383e-01  8.118446e-02  1.069383e-01
4051.56  2.483069e-03  3.306311e-16  1.331542e-13  2.483069e-03  3.306311e-16  1.769844e+02  1.868137e-18  3.692811e-01  4.656154e-01  3.692811e-01  4.656154e-01  8.162264e-02  1.027386e-01  8.162264e-02  1.027386e-01
4053.56  2.630237e-03  3.496613e-16  1.329391e-13  2.630237e-03  3.496613e-16  1.705735e+02  2.049916e-18  3.911677e-01  5.109222e-01  3.911677e-01  5.109222e-01  8.287718e-02  1.080468e-01  8.287718e-02  1.080468e-01
4055.56  3.322360e-03  4.429874e-16  1.333351e-13  3.322360e-03  4.429874e-16  1.670618e+02  2.651637e-18  4.941001e-01  6.608956e-01  4.941001e-01  6.608956e-01  8.714742e-02  1.162553e-01  8.714742e-02  1.162553e-01
4057.55  3.326577e-03  4.435334e-16  1.333303e-13  3.326577e-03  4.435334e-16  1.664692e+02  2.664357e-18  4.947272e-01  6.640658e-01  4.947272e-01  6.640658e-01  8.726373e-02  1.168167e-01  8.726373e-02  1.168167e-01
4059.55  2.927653e-03  3.868612e-16  1.321404e-13  2.927653e-03  3.868612e-16  1.597732e+02  2.421314e-18  4.353993e-01  6.034897e-01  4.353993e-01  6.034897e-01  8.534267e-02  1.180279e-01  8.534267e-02  1.180279e-01
4061.55  2.648156e-03  3.517257e-16  1.328191e-13  2.648156e-03  3.517257e-16  1.690363e+02  2.080771e-18  3.938327e-01  5.186124e-01  3.938327e-01  5.186124e-01  8.305839e-02  1.091638e-01  8.305839e-02  1.091638e-01
4063.55  3.355179e-03  4.645818e-16  1.384670e-13  3.355179e-03  4.645818e-16  1.562417e+02  2.973482e-18  4.989809e-01  7.411123e-01  4.989809e-01  7.411123e-01  8.440236e-02  1.249951e-01  8.440236e-02  1.249951e-01
4065.54  3.068593e-03  4.223670e-16  1.376419e-13  3.068593e-03  4.223670e-16  1.521796e+02  2.775450e-18  4.563600e-01  6.917548e-01  4.563600e-01  6.917548e-01  8.274380e-02  1.251200e-01  8.274380e-02  1.251200e-01
4067.54  3.103954e-03  4.215558e-16  1.358125e-13  3.103954e-03  4.215558e-16  1.567539e+02  2.689284e-18  4.616187e-01  6.702787e-01  4.616187e-01  6.702787e-01  8.345581e-02  1.208955e-01  8.345581e-02  1.208955e-01
4069.54  2.698962e-03  3.643792e-16  1.350071e-13  2.698962e-03  3.643792e-16  1.714797e+02  2.124912e-18  4.013886e-01  5.296142e-01  4.013886e-01  5.296142e-01  8.095593e-02  1.066156e-01  8.095593e-02  1.066156e-01
4071.53  2.696865e-03  3.624414e-16  1.343936e-13  2.696865e-03  3.624414e-16  1.654317e+02  2.190882e-18  4.010767e-01  5.460566e-01  4.010767e-01  5.460566e-01  8.083140e-02  1.098357e-01  8.083140e-02  1.098357e-01
4073.53  2.632768e-03  3.533772e-16  1.342227e-13  2.632768e-03  3.533772e-16  1.594105e+02  2.216775e-18  3.915442e-01  5.525101e-01  3.915442e-01  5.525101e-01  8.014170e-02  1.128636e-01  8.014170e-02  1.128636e-01
4075.53  3.030734e-03  4.088125e-16  1.348889e-13  3.030734e-03  4.088125e-16  1.698407e+02  2.407035e-18  4.507295e-01  5.999308e-01  4.507295e-01  5.999308e-01  8.193732e-02  1.087835e-01  8.193732e-02  1.087835e-01
4077.53  2.868616e-03  4.067407e-16  1.417899e-13  2.868616e-03  4.067407e-16  1.571124e+02  2.588851e-18  4.266194e-01  6.452466e-01  4.266194e-01  6.452466e-01  7.755181e-02  1.170006e-01  7.755181e-02  1.170006e-01
4079.52  3.532492e-03  4.986769e-16  1.411686e-13  3.532492e-03  4.986769e-16  1.574388e+02  3.167434e-18  5.253508e-01  7.894529e-01  5.253508e-01  7.894529e-01  8.144841e-02  1.219696e-01  8.144841e-02  1.219696e-01
4081.52  2.647624e-03  3.760061e-16  1.420164e-13  2.647624e-03  3.760061e-16  1.750010e+02  2.148594e-18  3.937536e-01  5.355167e-01  3.937536e-01  5.355167e-01  7.539298e-02  1.023045e-01  7.539298e-02  1.023045e-01
4083.52  2.381174e-03  3.466403e-16  1.455754e-13  2.381174e-03  3.466403e-16  1.783589e+02  1.943498e-18  3.541272e-01  4.843986e-01  3.541272e-01  4.843986e-01  7.187202e-02  9.811520e-02  7.187202e-02  9.811520e-02
4085.51  2.561918e-03  3.689055e-16  1.439958e-13  2.561918e-03  3.689055e-16  1.701530e+02  2.168081e-18  3.810074e-01  5.403738e-01  3.810074e-01  5.403738e-01  7.314365e-02  1.035141e-01  7.314365e-02  1.035141e-01
4087.51  2.645880e-03  3.704286e-16  1.400020e-13  2.645880e-03  3.704286e-16  1.809049e+02  2.047643e-18  3.934943e-01  5.103557e-01  3.934943e-01  5.103557e-01  7.479859e-02  9.681203e-02  7.479859e-02  9.681203e-02
4089.51  2.889202e-03  3.887588e-16  1.345558e-13  2.889202e-03  3.887588e-16  1.936449e+02  2.007586e-18  4.296810e-01  5.003719e-01  4.296810e-01  5.003719e-01  7.814206e-02  9.080993e-02  7.814206e-02  9.080993e-02
